year,method,y_true,y_pred,pi_lo,pi_hi,abs_error,in_interval,country
2017,bayesian,0.8729719216306921,0.9003354228026257,0.8493066076514811,0.9513642379537702,0.027363501171933535,True,COL
2017,xgboost,0.8729719216306921,0.8671648502349854,0.8618940495546722,0.8724356509152985,0.005807071395706798,False,COL
2018,naive,0.8632547684004078,0.8729719216306921,0.8362537864879341,0.9096900567734502,0.009717153230284326,True,COL
2018,ets,0.8632547684004078,0.8734973799417387,0.8378090878767284,0.909185672006749,0.010242611541330882,True,COL
2018,arima,0.8632547684004078,0.8729719216306921,0.840428298468947,0.9055155447924373,0.009717153230284326,True,COL
2018,bayesian,0.8632547684004078,0.897633340023442,0.8474953753023183,0.9477713047445656,0.03437857162303415,True,COL
2018,xgboost,0.8632547684004078,0.8830423355102539,0.877841751550406,0.8882429194701018,0.019787567109846083,False,COL
2019,naive,0.8606108535535208,0.8632547684004078,0.8274392512237713,0.8990702855770444,0.0026439148468869744,True,COL
2019,ets,0.8606108535535208,0.8632551995775202,0.8283949007592727,0.8981154983957677,0.002644346023999322,True,COL
2019,arima,0.8606108535535208,0.8632547684004078,0.831538487838717,0.8949710489620987,0.0026439148468869744,True,COL
2019,bayesian,0.8606108535535208,0.8899768943124414,0.8402829126090003,0.9396708760158825,0.029366040758920575,True,COL
2019,xgboost,0.8606108535535208,0.8779644966125488,0.8719313578223523,0.8839976354027453,0.01735364305902798,False,COL
2020,naive,0.8644809172155739,0.8606108535535208,0.8257413372681331,0.8954803698389086,0.0038700636620530027,True,COL
2020,ets,0.8644809172155739,0.8600548950738028,0.8299030530953646,0.8902067370522411,0.004426022141771013,True,COL
2020,arima,0.8644809172155739,0.8606108535535208,0.8297774411749231,0.8914442659321186,0.0038700636620530027,True,COL
2020,bayesian,0.8644809172155739,0.882680221292856,0.8337330353200803,0.9316274072656316,0.018199304077282097,True,COL
2020,xgboost,0.8644809172155739,0.8650465607643127,0.8590858310529585,0.8710072904756669,0.0005656435487388922,True,COL
2021,naive,0.8609903562703837,0.8644809172155739,0.8304772632213304,0.8984845712098173,0.00349056094519018,True,COL
2021,ets,0.8609903562703837,0.864538903279974,0.8313542882826759,0.897723518277272,0.003548547009590286,True,COL
2021,arima,0.8609903562703837,0.8644809172155739,0.834447946624517,0.8945138878066307,0.00349056094519018,True,COL
2021,bayesian,0.8609903562703837,0.8784365961601861,0.8306887852872048,0.9261844070331674,0.01744623988980243,True,COL
2021,xgboost,0.8609903562703837,0.8647705912590027,0.8584684298482274,0.871072752669778,0.0037802349886190134,True,COL
2022,naive,0.8651085851480436,0.8609903562703837,0.8277908401986168,0.8941898723421505,0.004118228877659891,True,COL
2022,ets,0.8651085851480436,0.860259519140434,0.8314652010989352,0.8890538371819328,0.004849066007609593,True,COL
2022,arima,0.8651085851480436,0.8609903562703837,0.8317004439281982,0.8902802686125691,0.004118228877659891,True,COL
2022,bayesian,0.8651085851480436,0.8734139626006807,0.8268168273158881,0.9200110978854733,0.008305377452637153,True,COL
